Date,Close/Last,Volume,Open,High,Low
12/08/2020,175.50,6348418,175.51,175.93,174.72
12/07/2020,174.89,10555100,172.56,175.29,172.51
12/04/2020,172.32,10098640,172.78,173.32,171.59
12/03/2020,172.81,10457270,172.64,172.85,171.08
12/02/2020,171.46,9199741,170.57,171.76,170.15
12/01/2020,170.18,13555210,169.76,170.48,169.30
11/30/2020,166.67,13209980,166.68,167.43,166.03
11/27/2020,167.79,10569140,166.90,167.8298,166.78
11/25/2020,169.51,10286580,169.975,170.52,169.24
11/24/2020,169.59,19503990,169.30,169.69,168.86
11/23/2020,172.23,15510550,175.10,175.24,171.78
11/20/2020,175.69,6380936,176.12,176.38,175.58
11/19/2020,175.16,6965056,174.30,175.22,174.17
11/18/2020,175.49,7384661,176.26,176.86,175.35
11/17/2020,176.50,8229142,177.25,177.44,176.0903
11/16/2020,177.15,8358474,177.23,177.91,176.87
11/13/2020,177.16,6470910,177.65,177.80,176.84
11/12/2020,175.96,7182263,176.04,176.765,175.84
11/11/2020,174.90,9008471,174.695,175.28,174.435
11/10/2020,175.66,11728460,176.75,176.91,175.66
11/09/2020,175.08,29800710,176.42,176.45,173.64
11/06/2020,183.19,10378270,183.40,183.53,182.19
11/05/2020,182.93,16102780,181.00,183.285,180.97
11/04/2020,178.82,11117260,178.93,179.19,177.66
11/03/2020,178.92,7577196,178.95,179.39,178.30
11/02/2020,177.91,6498368,177.4499,177.925,177.1301
10/30/2020,176.20,7304589,177.18,177.36,175.95
10/29/2020,175.40,8474453,175.02,176.14,174.83
10/28/2020,176.13,11734080,176.45,176.85,175.44
10/27/2020,179.02,5826871,178.71,179.43,178.51
10/26/2020,178.55,5105103,178.75,179.14,178.22
10/23/2020,178.64,5919276,179.09,179.20,177.76
10/22/2020,178.83,8376974,178.877,179.027,177.72
10/21/2020,180.60,7548086,180.47,181.31,180.23
10/20/2020,179.25,7124678,178.54,179.67,178.08
10/19/2020,178.39,6084398,179.41,179.475,178.37
10/16/2020,178.30,7262158,179.22,179.32,178.13
10/15/2020,178.92,6821291,177.71,179.15,177.59
10/14/2020,178.27,9100896,179.09,179.59,178.27
10/13/2020,177.72,8384295,178.563,178.60,177.10
10/12/2020,180.56,4842997,180.57,180.83,180.19
10/09/2020,181.08,15979780,180.13,181.17,179.93
10/08/2020,177.85,6530845,178.18,178.45,176.67
10/07/2020,177.22,6410899,177.09,177.42,176.43
10/06/2020,177.30,8632761,180.16,180.37,177.0513
10/05/2020,179.41,6969605,179.02,180.14,178.90
10/02/2020,178.54,7488503,178.69,179.29,178.16
10/01/2020,178.70,10402830,178.71,179.50,178.0375
09/30/2020,177.12,8371844,177.71,178.61,176.66
09/29/2020,178.19,8762004,177.19,178.33,176.95
09/28/2020,176.70,7109746,175.83,176.805,175.09
09/25/2020,174.94,6779192,174.41,175.30,173.89
09/24/2020,175.44,11759190,174.36,176.235,173.77
09/23/2020,174.79,18134030,176.98,177.26,174.10
09/22/2020,178.65,7977916,179.63,180.02,178.11
09/21/2020,179.52,17436120,179.84,180.29,176.75
09/18/2020,183.20,9959667,183.07,184.09,182.64
09/17/2020,182.96,8836188,181.92,183.09,181.48
09/16/2020,183.97,12717630,184.98,185.01,183.33
09/15/2020,183.45,7993693,184.46,184.67,182.92
09/14/2020,183.89,9709501,183.57,184.30,183.39
09/11/2020,182.45,7662287,183.14,183.5499,182.005
09/10/2020,182.46,9143612,184.23,184.68,182.28
09/09/2020,183.05,8424118,182.50,183.22,182.19
09/08/2020,181.29,13229200,179.50,182.27,179.02
09/04/2020,181.64,11567860,180.95,182.10,180.05
09/03/2020,181.14,12176900,182.30,182.82,180.49
09/02/2020,182.62,11536950,183.75,183.86,181.50
09/01/2020,185.05,10689060,186.99,186.99,184.33
08/31/2020,184.83,10251150,184.79,185.53,184.28
08/28/2020,184.39,13200830,183.98,185.40,183.4046
08/27/2020,181.24,16299210,185.00,185.17,179.37
08/26/2020,183.36,12715760,180.26,183.58,180.20
08/25/2020,181.22,10056070,181.06,181.25,179.731
08/24/2020,181.00,11605790,182.91,182.925,180.685
08/21/2020,182.03,12713740,182.14,182.81,180.47
08/20/2020,183.50,16692200,181.19,183.71,180.93
08/19/2020,182.24,24646940,187.21,187.46,181.71
08/18/2020,188.18,16291630,189.18,189.40,185.63
08/17/2020,186.50,15709820,184.69,187.01,184.66
08/14/2020,182.54,11791980,183.44,183.72,181.49
08/13/2020,183.33,18596770,181.56,184.70,181.36
08/12/2020,179.10,28779420,182.61,183.10,179.04
08/11/2020,179.94,45355000,183.57,183.98,179.43
08/10/2020,190.15,19047220,191.20,192.61,189.66
08/07/2020,190.81,24570160,192.705,192.96,189.33
08/06/2020,193.89,20640120,193.74,194.4499,192.5207
08/05/2020,191.35,27193720,191.65,193.13,190.62
08/04/2020,189.59,20773210,185.61,189.60,185.21
08/03/2020,185.64,12897000,185.05,185.82,184.20
07/31/2020,185.43,15885010,184.51,185.7501,184.165
07/30/2020,183.76,18061230,183.44,184.33,182.13
07/29/2020,185.13,25640100,184.009,186.14,182.39
07/28/2020,183.75,21164630,182.02,184.26,181.42
07/27/2020,182.23,21115600,181.85,182.83,181.53
07/24/2020,178.70,15601330,179.14,179.16,178.20
07/23/2020,177.18,23006820,176.17,178.41,175.65
07/22/2020,175.63,18712470,174.05,175.77,173.76
07/21/2020,173.00,12864620,172.53,173.25,172.31
07/20/2020,170.94,10095550,170.76,171.07,170.27
07/17/2020,170.12,10296040,169.94,170.27,169.605
07/16/2020,168.73,10242370,169.80,169.995,168.65
07/15/2020,170.34,7533752,169.62,170.43,169.39
07/14/2020,170.19,9812736,168.97,170.20,168.8141
07/13/2020,169.40,11095950,170.29,170.42,169.16
07/10/2020,169.19,8218013,169.95,170.15,168.57
07/09/2020,169.63,13327390,170.48,170.635,168.78
07/08/2020,170.09,11662730,170.32,170.8558,169.7827
07/07/2020,169.04,11633120,167.41,169.04,167.38
07/06/2020,167.98,7265701,167.75,168.00,167.1901
07/02/2020,166.98,8753455,166.20,167.24,166.02
07/01/2020,166.62,13214760,167.05,167.06,165.34
06/30/2020,167.37,12762300,166.31,167.9906,166.185
06/29/2020,166.63,6735695,166.56,166.80,166.18
06/26/2020,166.54,9753492,164.87,166.56,164.22
06/25/2020,165.80,7093774,165.89,165.91,165.16
06/24/2020,165.90,10901440,166.01,166.99,165.45
06/23/2020,166.48,12137340,165.63,166.52,165.52
06/22/2020,165.09,12385640,165.06,165.73,164.41
06/19/2020,164.03,12187390,162.87,164.09,162.78
06/18/2020,162.24,5397628,162.197,162.32,161.44
06/17/2020,162.56,4758210,162.00,162.62,161.77
06/16/2020,162.25,7969781,161.85,162.685,161.36
06/15/2020,162.33,8538826,160.52,162.56,160.16
06/12/2020,162.62,6895361,163.41,163.88,162.56
06/11/2020,162.39,11673900,163.35,164.06,161.9701
06/10/2020,163.57,13009340,162.10,163.63,160.52
06/09/2020,161.26,9045618,161.10,161.775,160.87
06/08/2020,159.72,9244440,158.90,159.8599,158.47
06/05/2020,158.01,16021180,158.72,158.72,157.035
06/04/2020,161.28,10094020,161.14,161.87,159.84
06/03/2020,159.60,17000510,160.34,160.90,158.82
06/02/2020,162.60,10388910,163.89,164.08,161.86
06/01/2020,163.66,8155048,162.924,163.74,162.39
05/29/2020,162.91,12584010,162.58,163.40,162.32
05/28/2020,161.72,9761610,162.12,162.4598,160.90
05/27/2020,161.18,13063450,159.42,161.34,159.20
05/26/2020,160.89,13972010,162.58,162.58,160.69
05/22/2020,163.21,8540909,162.88,163.47,162.74
05/21/2020,162.25,11790990,163.46,163.58,161.37
05/20/2020,164.65,10666070,164.54,164.9599,163.89
05/19/2020,164.26,8531719,163.60,164.43,163.04
05/18/2020,162.69,14137910,164.33,164.495,162.4102
